iter,case,idx,relation_events_at_idx,new_relations_at_idx,reused_relations_at_idx,new_relation_names,cumulative_relations
iter0,case2_name_general,623,1,0,1,,374
iter0,case2_name_general,624,3,0,3,,374
iter0,case2_name_general,625,1,0,1,,374
iter0,case2_name_general,626,0,0,0,,374
iter0,case2_name_general,627,3,1,2,makesProduct,375
iter0,case2_name_general,628,2,0,2,,375
iter0,case2_name_general,629,6,2,4,playedInLeague; championships,377
iter0,case2_name_general,630,4,1,3,origin,378
iter0,case2_name_general,631,3,0,3,,378
iter0,case2_name_general,632,3,0,3,,378
iter0,case2_name_general,633,8,1,7,dateOfRole,379
iter0,case2_name_general,634,2,0,2,,379
iter0,case2_name_general,635,5,0,5,,379
iter0,case2_name_general,636,4,0,4,,379
iter0,case2_name_general,637,4,0,4,,379
iter0,case2_name_general,638,3,1,2,erectedIn,380
iter0,case2_name_general,639,2,0,2,,380
iter0,case2_name_general,640,6,2,4,marriage; deathCause,382
iter0,case2_name_general,641,2,0,2,,382
iter0,case2_name_general,642,2,0,2,,382
iter0,case2_name_general,643,8,2,6,locatedAt; directedBy,384
iter0,case2_name_general,644,3,0,3,,384
iter0,case2_name_general,645,5,0,5,,384
iter0,case2_name_general,646,0,0,0,,384
iter0,case2_name_general,647,5,1,4,countryOfCitizenship,385
iter0,case2_name_general,648,2,0,2,,385
iter0,case2_name_general,649,2,0,2,,385
iter0,case2_name_general,650,3,0,3,,385
iter0,case2_name_general,651,2,0,2,,385
iter0,case2_name_general,652,3,0,3,,385
iter0,case2_name_general,653,1,0,1,,385
iter0,case2_name_general,654,5,0,5,,385
iter0,case2_name_general,655,1,0,1,,385
iter0,case2_name_general,656,4,0,4,,385
iter0,case2_name_general,657,1,0,1,,385
iter0,case2_name_general,658,1,0,1,,385
iter0,case2_name_general,659,8,1,7,championOf,386
iter0,case2_name_general,660,2,0,2,,386
iter0,case2_name_general,661,4,0,4,,386
iter0,case2_name_general,662,5,0,5,,386
iter0,case2_name_general,663,3,0,3,,386
iter0,case2_name_general,664,1,0,1,,386
iter0,case2_name_general,665,3,0,3,,386
iter0,case2_name_general,666,5,0,5,,386
iter0,case2_name_general,667,4,0,4,,386
iter0,case2_name_general,668,2,0,2,,386
iter0,case2_name_general,669,5,2,3,hasPopulationDensity; isCapitalOf,388
iter0,case2_name_general,670,1,0,1,,388
iter0,case2_name_general,671,4,0,4,,388
iter0,case2_name_general,672,3,1,2,firstAiredOn,389
iter0,case2_name_general,673,3,0,3,,389
iter0,case2_name_general,674,1,1,0,countryOfOrigin,390
iter0,case2_name_general,675,4,0,4,,390
iter0,case2_name_general,676,5,0,5,,390
iter0,case2_name_general,677,4,0,4,,390
iter0,case2_name_general,678,5,0,5,,390
iter0,case2_name_general,679,4,0,4,,390
iter0,case2_name_general,680,1,0,1,,390
iter0,case2_name_general,681,6,0,6,,390
iter0,case2_name_general,682,1,0,1,,390
iter0,case2_name_general,683,3,0,3,,390
iter0,case2_name_general,684,4,0,4,,390
iter0,case2_name_general,685,3,1,2,technicalCampusAffiliation,391
iter0,case2_name_general,686,2,0,2,,391
iter0,case2_name_general,687,5,1,4,staffSize,392
iter0,case2_name_general,688,4,2,2,character; relationToOther,394
iter0,case2_name_general,689,4,0,4,,394
iter0,case2_name_general,690,3,0,3,,394
iter0,case2_name_general,691,7,2,5,founding; president,396
iter0,case2_name_general,692,7,0,7,,396
iter0,case2_name_general,693,3,0,3,,396
iter0,case2_name_general,694,1,0,1,,396
iter0,case2_name_general,695,5,0,5,,396
iter0,case2_name_general,696,1,0,1,,396
iter0,case2_name_general,697,2,1,1,currentAssemblyLocation,397
iter0,case2_name_general,698,5,0,5,,397
iter0,case2_name_general,699,4,1,3,currentLeader,398
iter0,case2_name_general,700,4,1,3,teamLocation,399
iter0,case2_name_general,701,1,0,1,,399
iter0,case2_name_general,702,2,1,1,undergraduatePopulation,400
iter0,case2_name_general,703,7,1,6,school,401
iter0,case2_name_general,704,1,0,1,,401
iter0,case2_name_general,705,2,0,2,,401
iter0,case2_name_general,706,3,0,3,,401
iter0,case2_name_general,707,5,0,5,,401
iter0,case2_name_general,708,1,0,1,,401
iter0,case2_name_general,709,7,0,7,,401
iter0,case2_name_general,710,1,0,1,,401
iter0,case2_name_general,711,5,0,5,,401
iter0,case2_name_general,712,2,0,2,,401
iter0,case2_name_general,713,2,0,2,,401
iter0,case2_name_general,714,5,0,5,,401
iter0,case2_name_general,715,4,0,4,,401
iter0,case2_name_general,716,1,1,0,singsIn,402
iter0,case2_name_general,717,1,0,1,,402
iter0,case2_name_general,718,2,0,2,,402
iter0,case2_name_general,719,4,0,4,,402
iter0,case2_name_general,720,7,0,7,,402
iter0,case2_name_general,721,4,0,4,,402
iter0,case2_name_general,722,2,1,1,placeOfUpbringing,403
iter0,case2_name_general,723,2,0,2,,403
iter0,case2_name_general,724,1,0,1,,403
iter0,case2_name_general,725,4,1,3,isFrom,404
iter0,case2_name_general,726,4,0,4,,404
iter0,case2_name_general,727,4,1,3,hasPart,405
iter0,case2_name_general,728,5,1,4,wasInOfficeWhile,406
iter0,case2_name_general,729,1,0,1,,406
iter0,case2_name_general,730,3,1,2,currentTenant,407
iter0,case2_name_general,731,2,0,2,,407
iter0,case2_name_general,732,1,0,1,,407
iter0,case2_name_general,733,2,0,2,,407
iter0,case2_name_general,734,1,0,1,,407
iter0,case2_name_general,735,5,1,4,ethnonym,408
iter0,case2_name_general,736,4,0,4,,408
iter0,case2_name_general,737,4,1,3,offersServices,409
iter0,case2_name_general,738,4,0,4,,409
iter0,case2_name_general,739,3,1,2,magnitude,410
iter0,case2_name_general,740,3,0,3,,410
iter0,case2_name_general,741,6,0,6,,410
iter0,case2_name_general,742,1,0,1,,410
iter0,case2_name_general,743,1,0,1,,410
iter0,case2_name_general,744,4,1,3,isNear,411
iter0,case2_name_general,745,1,0,1,,411
iter0,case2_name_general,746,1,0,1,,411
iter0,case2_name_general,747,3,0,3,,411
iter0,case2_name_general,748,4,1,3,governingBody,412
iter0,case2_name_general,749,3,1,2,engineConfiguration,413
iter0,case2_name_general,750,1,0,1,,413
iter0,case2_name_general,751,2,0,2,,413
iter0,case2_name_general,752,3,0,3,,413
iter0,case2_name_general,753,2,0,2,,413
iter0,case2_name_general,754,4,0,4,,413
iter0,case2_name_general,755,3,0,3,,413
iter0,case2_name_general,756,7,1,6,builtOn,414
iter0,case2_name_general,757,6,0,6,,414
iter0,case2_name_general,758,1,0,1,,414
iter0,case2_name_general,759,2,0,2,,414
iter0,case2_name_general,760,2,0,2,,414
iter0,case2_name_general,761,1,0,1,,414
iter0,case2_name_general,762,2,0,2,,414
iter0,case2_name_general,763,3,0,3,,414
iter0,case2_name_general,764,3,0,3,,414
iter0,case2_name_general,765,4,0,4,,414
iter0,case2_name_general,766,2,0,2,,414
iter0,case2_name_general,767,6,0,6,,414
iter0,case2_name_general,768,4,2,2,undergraduateTotal; staffTotal,416
iter0,case2_name_general,769,2,0,2,,416
iter0,case2_name_general,770,2,0,2,,416
iter0,case2_name_general,771,1,1,0,jobTitle,417
iter0,case2_name_general,772,3,0,3,,417
iter0,case2_name_general,773,1,0,1,,417
iter0,case2_name_general,774,2,0,2,,417
iter0,case2_name_general,775,6,0,6,,417
iter0,case2_name_general,776,3,0,3,,417
iter0,case2_name_general,777,1,0,1,,417
iter0,case2_name_general,778,2,0,2,,417
iter0,case2_name_general,779,1,1,0,firstAppearedAsFilmCharacterIn,418
iter0,case2_name_general,780,4,0,4,,418
iter0,case2_name_general,781,1,0,1,,418
iter0,case2_name_general,782,2,0,2,,418
iter0,case2_name_general,783,3,0,3,,418
iter0,case2_name_general,784,2,0,2,,418
iter0,case2_name_general,785,3,0,3,,418
iter0,case2_name_general,786,2,0,2,,418
iter0,case2_name_general,787,2,0,2,,418
iter0,case2_name_general,788,2,0,2,,418
iter0,case2_name_general,789,3,1,2,hasSenator,419
iter0,case2_name_general,790,7,2,5,eat; inhabit,421
iter0,case2_name_general,791,5,1,4,isDessert,422
iter0,case2_name_general,792,5,0,5,,422
iter0,case2_name_general,793,4,0,4,,422
iter0,case2_name_general,794,9,0,9,,422
iter0,case2_name_general,795,1,0,1,,422
iter0,case2_name_general,796,5,0,5,,422
iter0,case2_name_general,797,3,0,3,,422
iter0,case2_name_general,798,1,0,1,,422
iter0,case2_name_general,799,1,0,1,,422
iter0,case2_name_general,800,7,0,7,,422
iter0,case2_name_general,801,2,0,2,,422
iter0,case2_name_general,802,4,2,2,operatingArea; totalArea,424
iter0,case2_name_general,803,3,0,3,,424
iter0,case2_name_general,804,1,0,1,,424
iter0,case2_name_general,805,4,0,4,,424
iter0,case2_name_general,806,5,0,5,,424
iter0,case2_name_general,807,1,0,1,,424
iter0,case2_name_general,808,3,1,2,locationOfFounding,425
iter0,case2_name_general,809,2,0,2,,425
iter0,case2_name_general,810,4,0,4,,425
iter0,case2_name_general,811,3,1,2,foodServedAsDessert,426
iter0,case2_name_general,812,3,0,3,,426
iter0,case2_name_general,813,4,0,4,,426
iter0,case2_name_general,814,1,0,1,,426
iter0,case2_name_general,815,3,0,3,,426
iter0,case2_name_general,816,3,0,3,,426
iter0,case2_name_general,817,5,0,5,,426
iter0,case2_name_general,818,3,1,2,keyPersonIn,427
iter0,case2_name_general,819,1,0,1,,427
iter0,case2_name_general,820,2,0,2,,427
iter0,case2_name_general,821,2,0,2,,427
iter0,case2_name_general,822,4,0,4,,427
iter0,case2_name_general,823,4,0,4,,427
iter0,case2_name_general,824,1,1,0,firstAppearedIn,428
iter0,case2_name_general,825,2,0,2,,428
iter0,case2_name_general,826,7,2,5,are; is,430
iter0,case2_name_general,827,2,0,2,,430
iter0,case2_name_general,828,3,0,3,,430
iter0,case2_name_general,829,1,0,1,,430
iter0,case2_name_general,830,3,1,2,ceremonialCounty,431
iter0,case2_name_general,831,6,1,5,foundingPerson,432
iter0,case2_name_general,832,5,0,5,,432
iter0,case2_name_general,833,3,0,3,,432
iter0,case2_name_general,834,2,0,2,,432
iter0,case2_name_general,835,5,1,4,currentDirector,433
iter0,case2_name_general,836,6,2,4,yearOfConstruction; isWestOf,435
iter0,case2_name_general,837,5,0,5,,435
iter0,case2_name_general,838,1,0,1,,435
iter0,case2_name_general,839,3,0,3,,435
iter0,case2_name_general,840,5,1,4,relationTo_Alan_Shepard,436
iter0,case2_name_general,841,5,0,5,,436
iter0,case2_name_general,842,2,0,2,,436
iter0,case2_name_general,843,7,0,7,,436
iter0,case2_name_general,844,2,0,2,,436
iter0,case2_name_general,845,2,0,2,,436
iter0,case2_name_general,846,1,0,1,,436
iter0,case2_name_general,847,3,0,3,,436
iter0,case2_name_general,848,6,0,6,,436
iter0,case2_name_general,849,4,0,4,,436
iter0,case2_name_general,850,3,0,3,,436
iter0,case2_name_general,851,2,0,2,,436
iter0,case2_name_general,852,4,1,3,locationInTimezone,437
iter0,case2_name_general,853,3,0,3,,437
iter0,case2_name_general,854,4,0,4,,437
iter0,case2_name_general,855,1,1,0,productionEnded,438
iter0,case2_name_general,856,6,0,6,,438
iter0,case2_name_general,857,6,1,5,gaveStatusBy,439
iter0,case2_name_general,858,2,0,2,,439
iter0,case2_name_general,859,1,0,1,,439
iter0,case2_name_general,860,6,2,4,isInhabitedBy; requires,441
iter0,case2_name_general,861,2,0,2,,441
iter0,case2_name_general,862,5,1,4,heldOfficeWhile,442
iter0,case2_name_general,863,1,0,1,,442
iter0,case2_name_general,864,2,0,2,,442
iter0,case2_name_general,865,3,0,3,,442
iter0,case2_name_general,866,8,1,7,isChiefOf,443
iter0,case2_name_general,867,4,0,4,,443
iter0,case2_name_general,868,3,0,3,,443
iter0,case2_name_general,869,1,0,1,,443
iter0,case2_name_general,870,1,0,1,,443
iter0,case2_name_general,871,9,5,4,staffCount; studentType; studentCount_Undergraduate; studentCount_Postgraduate; studentCount_Doctoral,448
iter0,case2_name_general,872,5,0,5,,448
iter0,case2_name_general,873,2,1,1,isContributing_Property,449
iter0,case2_name_general,874,4,0,4,,449
iter0,case2_name_general,875,5,0,5,,449
iter0,case2_name_general,876,2,0,2,,449
iter0,case2_name_general,877,7,1,6,runwaySurfaceType,450
iter0,case2_name_general,878,5,1,4,cylinderCount,451
iter0,case2_name_general,879,1,0,1,,451
iter0,case2_name_general,880,5,0,5,,451
iter0,case2_name_general,881,4,0,4,,451
iter0,case2_name_general,882,5,1,4,wasMarriedTo,452
iter0,case2_name_general,883,2,0,2,,452
iter0,case2_name_general,884,3,0,3,,452
iter0,case2_name_general,885,8,1,7,officeStartDate,453
iter0,case2_name_general,886,3,0,3,,453
iter0,case2_name_general,887,6,0,6,,453
iter0,case2_name_general,888,2,0,2,,453
iter0,case2_name_general,889,3,0,3,,453
iter0,case2_name_general,890,5,0,5,,453
iter0,case2_name_general,891,2,0,2,,453
iter0,case2_name_general,892,6,0,6,,453
iter0,case2_name_general,893,3,1,2,beganCareerIn,454
iter0,case2_name_general,894,3,0,3,,454
iter0,case2_name_general,895,2,0,2,,454
iter0,case2_name_general,896,4,0,4,,454
iter0,case2_name_general,897,5,1,4,partOfMission,455
iter0,case2_name_general,898,2,0,2,,455
iter0,case2_name_general,899,3,0,3,,455
iter0,case2_name_general,900,3,1,2,numberOfDoctoralStudents,456
iter0,case2_name_general,901,4,0,4,,456
iter0,case2_name_general,902,2,0,2,,456
iter0,case2_name_general,903,1,0,1,,456
iter0,case2_name_general,904,7,0,7,,456
iter0,case2_name_general,905,2,0,2,,456
iter0,case2_name_general,906,6,1,5,borderingCounty,457
iter0,case2_name_general,907,4,0,4,,457
iter0,case2_name_general,908,4,0,4,,457
iter0,case2_name_general,909,6,2,4,yearOfBirth; yearOfDeath,459
iter0,case2_name_general,910,3,0,3,,459
iter0,case2_name_general,911,4,0,4,,459
iter0,case2_name_general,912,4,1,3,succeededBy,460
iter0,case2_name_general,913,4,1,3,cityManager,461
iter0,case2_name_general,914,7,1,6,previousPosition,462
iter0,case2_name_general,915,3,0,3,,462
iter0,case2_name_general,916,3,0,3,,462
iter0,case2_name_general,917,2,0,2,,462
iter0,case2_name_general,918,3,0,3,,462
iter0,case2_name_general,919,1,0,1,,462
iter0,case2_name_general,920,7,1,6,championship,463
iter0,case2_name_general,921,2,0,2,,463
iter0,case2_name_general,922,6,0,6,,463
iter0,case2_name_general,923,2,0,2,,463
iter0,case2_name_general,924,4,1,3,participatedIn,464
iter0,case2_name_general,925,4,1,3,aboveSeaLevel,465
iter0,case2_name_general,926,4,0,4,,465
iter0,case2_name_general,927,2,0,2,,465
iter0,case2_name_general,928,2,0,2,,465
iter0,case2_name_general,929,7,1,6,hasIngredient,466
iter0,case2_name_general,930,5,0,5,,466
iter0,case2_name_general,931,2,0,2,,466
iter0,case2_name_general,932,3,1,2,undergraduateStudentPopulation,467
iter0,case2_name_general,933,2,0,2,,467
iter0,case2_name_general,934,3,0,3,,467
iter0,case2_name_general,935,1,0,1,,467
iter0,case2_name_general,936,3,1,2,from,468
iter0,case2_name_general,937,3,0,3,,468
iter0,case2_name_general,938,6,0,6,,468
iter0,case2_name_general,939,9,0,9,,468
iter0,case2_name_general,940,3,0,3,,468
iter0,case2_name_general,941,1,0,1,,468
iter0,case2_name_general,942,2,0,2,,468
iter0,case2_name_general,943,5,0,5,,468
iter0,case2_name_general,944,3,0,3,,468
iter0,case2_name_general,945,4,1,3,hasFood,469
iter0,case2_name_general,946,7,1,6,endDateConstruction,470
iter0,case2_name_general,947,1,0,1,,470
iter0,case2_name_general,948,4,0,4,,470
iter0,case2_name_general,949,2,0,2,,470
iter0,case2_name_general,950,4,0,4,,470
iter0,case2_name_general,951,2,0,2,,470
iter0,case2_name_general,952,5,0,5,,470
iter0,case2_name_general,953,3,0,3,,470
iter0,case2_name_general,954,4,0,4,,470
iter0,case2_name_general,955,6,1,5,monumentCategory,471
iter0,case2_name_general,956,3,0,3,,471
iter0,case2_name_general,957,3,0,3,,471
iter0,case2_name_general,958,4,1,3,epochDate,472
iter0,case2_name_general,959,2,0,2,,472
iter0,case2_name_general,960,4,0,4,,472
iter0,case2_name_general,961,3,0,3,,472
iter0,case2_name_general,962,2,0,2,,472
iter0,case2_name_general,963,2,0,2,,472
iter0,case2_name_general,964,5,1,4,studiedAt,473
iter0,case2_name_general,965,5,1,4,buildStartDate,474
iter0,case2_name_general,966,5,1,4,nearbyPlace,475
iter0,case2_name_general,967,5,0,5,,475
iter0,case2_name_general,968,1,0,1,,475
iter0,case2_name_general,969,4,1,3,isLocationOf,476
iter0,case2_name_general,970,2,0,2,,476
iter0,case2_name_general,971,4,0,4,,476
iter0,case2_name_general,972,1,0,1,,476
iter0,case2_name_general,973,2,0,2,,476
iter0,case2_name_general,974,5,1,4,campusStatus,477
iter0,case2_name_general,975,8,1,7,leagueTitle,478
iter0,case2_name_general,976,3,0,3,,478
iter0,case2_name_general,977,1,0,1,,478
iter0,case2_name_general,978,5,0,5,,478
iter0,case2_name_general,979,1,0,1,,478
iter0,case2_name_general,980,5,0,5,,478
iter0,case2_name_general,981,5,0,5,,478
iter0,case2_name_general,982,2,0,2,,478
iter0,case2_name_general,983,5,0,5,,478
iter0,case2_name_general,984,1,0,1,,478
iter0,case2_name_general,985,5,1,4,hasVariation,479
iter0,case2_name_general,986,7,1,6,containsIngredient,480
iter0,case2_name_general,987,7,0,7,,480
iter0,case2_name_general,988,7,0,7,,480
iter0,case2_name_general,989,2,0,2,,480
iter0,case2_name_general,990,1,0,1,,480
iter0,case2_name_general,991,3,0,3,,480
iter0,case2_name_general,992,2,0,2,,480
iter0,case2_name_general,993,3,0,3,,480
iter0,case2_name_general,994,2,1,1,assembledIn,481
iter0,case2_name_general,995,3,0,3,,481
iter0,case2_name_general,996,3,0,3,,481
iter0,case2_name_general,997,5,1,4,startDate,482
iter0,case2_name_general,998,1,0,1,,482
iter0,case2_name_general,999,4,0,4,,482
iter0,case2_name_general,1000,3,0,3,,482
iter0,case2_name_general,1001,3,0,3,,482
iter0,case2_name_general,1002,4,0,4,,482
iter0,case2_name_general,1003,4,0,4,,482
iter0,case2_name_general,1004,2,0,2,,482
iter0,case2_name_general,1005,4,0,4,,482
iter0,case2_name_general,1006,2,0,2,,482
iter0,case2_name_general,1007,4,0,4,,482
iter0,case2_name_general,1008,1,0,1,,482
iter0,case2_name_general,1009,1,0,1,,482
iter0,case2_name_general,1010,11,0,11,,482
iter0,case2_name_general,1011,1,0,1,,482
iter0,case2_name_general,1012,1,0,1,,482
iter0,case2_name_general,1013,6,0,6,,482
iter0,case2_name_general,1014,4,0,4,,482
iter0,case2_name_general,1015,6,0,6,,482
iter0,case2_name_general,1016,1,0,1,,482
iter0,case2_name_general,1017,1,0,1,,482
iter0,case2_name_general,1018,1,0,1,,482
iter0,case2_name_general,1019,4,0,4,,482
iter0,case2_name_general,1020,3,0,3,,482
iter0,case2_name_general,1021,5,0,5,,482
iter0,case2_name_general,1022,2,0,2,,482
iter0,case2_name_general,1023,2,0,2,,482
iter0,case2_name_general,1024,3,0,3,,482
iter0,case2_name_general,1025,4,0,4,,482
iter0,case2_name_general,1026,3,1,2,youthFootballClub,483
iter0,case2_name_general,1027,1,0,1,,483
iter0,case2_name_general,1028,3,0,3,,483
iter0,case2_name_general,1029,4,0,4,,483
iter0,case2_name_general,1030,4,0,4,,483
iter0,case2_name_general,1031,3,0,3,,483
iter0,case2_name_general,1032,3,0,3,,483
iter0,case2_name_general,1033,4,0,4,,483
iter0,case2_name_general,1034,1,1,0,isAnEthnicGroup,484
iter0,case2_name_general,1035,5,0,5,,484
iter0,case2_name_general,1036,1,1,0,governmentForm,485
iter0,case2_name_general,1037,4,0,4,,485
iter0,case2_name_general,1038,2,0,2,,485
iter0,case2_name_general,1039,2,0,2,,485
iter0,case2_name_general,1040,3,0,3,,485
iter0,case2_name_general,1041,2,0,2,,485
iter0,case2_name_general,1042,3,0,3,,485
iter0,case2_name_general,1043,5,0,5,,485
iter0,case2_name_general,1044,6,0,6,,485
iter0,case2_name_general,1045,3,0,3,,485
iter0,case2_name_general,1046,1,0,1,,485
iter0,case2_name_general,1047,3,0,3,,485
iter0,case2_name_general,1048,6,0,6,,485
iter0,case2_name_general,1049,2,1,1,wasAMemberOf,486
iter0,case2_name_general,1050,2,0,2,,486
iter0,case2_name_general,1051,3,0,3,,486
iter0,case2_name_general,1052,1,0,1,,486
iter0,case2_name_general,1053,4,0,4,,486
iter0,case2_name_general,1054,1,0,1,,486
iter0,case2_name_general,1055,1,0,1,,486
iter0,case2_name_general,1056,4,0,4,,486
iter0,case2_name_general,1057,2,1,1,draftPickNumber,487
iter0,case2_name_general,1058,1,0,1,,487
